,tweet_id,tweet_text,choose_one_category,label_n
317,'451188023686737922',RT @NewsBreaker: This 7.8 earthquake was very near Iquique. Heavy damage expected there - @RodrigoEBR,infrastructure_and_utilities_damage,1
318,'451188024655613952',"8.2 earthquake hits Chile, killing 5 and displacing 80,000 http://t.co/TrI95aqfu6",injured_or_dead_people,0
319,'451188024978993153',RT @ForeverLeviner: #PrayForChile I hope you are all safe ! My positive thoughts and prayers go out to all of you !,sympathy_and_emotional_support,3
320,'451188025142157312',"#Earthquake #Sismo M 4.7, Near Coast of Northern Chile: 2014-04-05 07:54:18  -19.93   -70.89    10 km    M http://t.co/MxGkEorb4q",other_useful_information,2
321,'451188026283028480',Another earthquake in Chile _ôÖ_,other_useful_information,2
322,'451188029256790016',RT @Ms_NJRealtor: Thoughts and prayers for the people of Chile after a massive eartquake overnight.  #ChileEarthquake,sympathy_and_emotional_support,3
323,'451188029550383104',RT @NBCNews: Developing: Chile rocked again by powerful quake; tsunami warning issued http://t.co/EJzr0ertjY,caution_and_advice,2
324,'451188030875770880',"RT @KC_Prasanna: Thoughts &amp; prayers - A 8.2 richter #earthquake in #Chile claims lives, triggers #tsunami  | http://t.co/SOaeAZwJiJ http://äó_",sympathy_and_emotional_support,3
325,'451188031966703616',#newsofindia 5 killed as huge 8.2 earthquake off Chile coast triggers tsunami - Hindustan Times:... http://t.co/6YdPYpqxZd .. check out!,injured_or_dead_people,0
326,'451188032247324672',Ghost whisperer y ncis ä»«,not_related_or_irrelevant,3
327,'451188032498962432',Shes complaining about her back but you know that would hurt less if you would stop sitting all day in your bed while watching tv and using,not_related_or_irrelevant,3
328,'451188033342025729',"Poor people of #Chile , God have mercy on them.",sympathy_and_emotional_support,3
329,'451188033766043648',"RT @KendraWilkinson: Sending all of my love, heart, prayers, hopes, thoughts and energy to Chile. Please be safe and ok. #PrayForChile",sympathy_and_emotional_support,3
330,'451188034088615936',#CheO_x3: - Earthquake hits North Chile http://t.co/vclUjC7aHO,other_useful_information,2
331,'451188034403201025',RT @profesortbaker: 8.3 #ChileEarthquake 5thLargest #RT ä´_ä__http://t.co/rwO2RVPIlväÖƒ http://t.co/snzNvAgh4s #ASMSG #IAN1 #IARTG #Amazonprime häó_,not_related_or_irrelevant,3
332,'451188035787292673',"friends, please #PrayForChile and its survivors during their time of tribulation and need",sympathy_and_emotional_support,3
333,'451188036282241026',#PrayForChile #Chile #earthquake #ChileEarthquake #FuerzaNorteDeChile Hitmaker Ryan Tedder's rules of pop,sympathy_and_emotional_support,3
334,'451188036563632128',Earthquakes in Chile since 1900 http://t.co/OhFOtoWW0S,other_useful_information,2
335,'451188037028831232',RT @RT_com: BREAKING: Over 300 female inmates flee #Chile #prison after massive quake http://t.co/29QyVqsjJP //viram? verdade.,other_useful_information,2
336,'451188037041414144',RT @SABreakingNews: New earthquake rocks Chile http://t.co/fXNhJcmcTt,other_useful_information,2
337,'451188038618451968',äóì@DavidGrann: Pretty Amazing. Watch How Tuesday's Tsunami Waves Moved From Chile All the Way to Australia (&amp;NZ) http://t.co/3I0IDO4XrFäó,other_useful_information,2
338,'451188039667441665',RT @ABC7: PHOTO: USGS ShakeMap shows location of 8.2-mag. earthquake &amp; level of shaking felt across Chile http://t.co/3HR2zhsqW0,other_useful_information,2
339,'451188043358011393',No disruptions at #Chile #coppermines after 8.2 #earthquake @BNamericas  http://t.co/ksG0fa0JyS,other_useful_information,2
340,'451188049733771265',"RT @HumanityRoad: via @biobio  professionals (doctors, nurses, technicians, etc..) are requested at Iquique hospital #Iquique #Chile #earthäó_",not_related_or_irrelevant,3
341,'451188051071762432',It takes a little time but you should see him when he shines..,not_related_or_irrelevant,3
342,'451188052459655168',Chile Earthquake Offers Reminder That U.S. Faces Similar Risks - Top News - http://t.co/ZCDUGhl3ie http://t.co/0pj2sHmuxy,caution_and_advice,2
343,'451188053626064896',Stay strong people there in Chile! God is beside us! Keep your hopes and faith up! We'll be here by your side praying you all! #PrayForChile,sympathy_and_emotional_support,3
344,'451188054028726272',RT @NBCLA: #BREAKING: Preliminary magnitude-7.4 earthquake strikes off the coast of Chile,other_useful_information,2
345,'451188055110852608',"RT @wikileaks: Chile earthquake: A boost for Chile-Peru relations, a black-eye for Venezuela? (archive) https://t.co/YsXyAU5tTB #prayforchiäó_",other_useful_information,2
346,'451188055186374656',"@Harry_Styles Can you send a message of force to Chile? I'm of Arica, place of the earthquake and we need a lot of good energy. Thank you_ôë_",sympathy_and_emotional_support,3
347,'451188057719709696',@justinbieber pleaseeee babeeee notice me _ôÖ©ä_¥Ÿ,not_related_or_irrelevant,3
348,'451188058163916800',RT @AJELive: BREAKING: Magnitude 7.4 earthquake strikes northern #Chile,other_useful_information,2
349,'451188058470514688',"Deadly earthquake hits Chile, prompts tsunami warning http://t.co/1QKOKvVmQ4 MARKETWATCH",caution_and_advice,2
350,'451188059531259904',"Strong #earthquake Mag 7.4 Thursday 03/04/2014 02:43am UTC Offshore Tarapaca, Chile http://t.co/CCEQaomi5D http://t.co/35SmQJdCoe",other_useful_information,2
351,'451188060172988416',Fin de semana de muchas canciones #lollapalooza #CancionesPlay #green #out #music #festival #chile http://t.co/nJxZMsdUkK,not_related_or_irrelevant,3
352,'451188060193951744',God bless the people that went through the massive earthquake in Chile.,sympathy_and_emotional_support,3
353,'451188061687513088',RT @IslamAndLifeOFC: My prayers are with those affected in the Chile Earthquake. #ChileEarthquake #PrayForChile,sympathy_and_emotional_support,3
354,'451188061804572672',Kuchen de frutas - fruit cake/tart #foodyfriday #chile http://t.co/DuNB5NkpEQ,not_related_or_irrelevant,3
355,'451188062718918656',RT @benkarome: http://t.co/RFYCJyTJdD #TwittLandZonaFlasher #KitaIndonesiaBisa #KamustaLoveLife #HiEx #PrayForChile #RIPFloyd #HTTR #Failedäó_,not_related_or_irrelevant,3
356,'451188066191806464',RT @paugasol: My most sincere support to all the people affected by the terrible earthquake in #Chile,sympathy_and_emotional_support,3
357,'451188066523152384',Check out this crack in the road from the #ChileEarthquake yesterday. #Tsunami MT @migpriego Mientras tanto en #Chile http://t.co/eEX3kJK2Xm,other_useful_information,2
358,'451188067517202432',#Breaking: Second #earthquake shakes Chile #WISN12 http://t.co/so4SKkbQ3y,other_useful_information,2
359,'451188068171931648',Powerful earthquake kills 6 in Chile http://t.co/ttLNod4Piy,injured_or_dead_people,0
360,'451188070591643648',"Panoramic view of the Milky Way over the Las Campanas Observatory photographed by Y. Beletsky in #Chile. #MilkyWay http://t.co/dRtVWbhCCu""",not_related_or_irrelevant,3
361,'451188072202637313',"At some point, I will write my blog again. Pinky promise.",not_related_or_irrelevant,3
362,'451188072688787456',"sanjobaba 7.6 Earthquake Off Northern Chile, April 2, 2014: 7.6 Earthquake Off Northern Chile, April 2, 2014,... http://t.co/3GmFhCFWfl",other_useful_information,2
363,'451188073209290752',I hope everyone stay at safe in Chile. Please take deep breathing.  #PrayForChile,sympathy_and_emotional_support,3
364,'451188075096702976',"Details: Massive 8.2 Quake Rattles #Chile, 5 Dead - JAAG TV http://t.co/8HLEK8JOrX",injured_or_dead_people,0
365,'451188081614266368',RT @Salon: An 8.2-magnitude earthquake off Chile killed 5 people last night. And scientists say the worst may be still to come: http://t.coäó_,injured_or_dead_people,0
366,'451188082453536769',"RT @45Zoroastro: Some 300 women break out of Iquique prison in aftermath of #Chile quake, says interior minister http://t.co/6h8AMOHScd",displaced_people_and_evacuations,0
367,'451188084114092032',RT @iDreamOfBizzle: Omg an 8.3 earthquake! à_ç4 #prayforchile à__F,other_useful_information,2
368,'451188088329342976',The #Chile quake struck at 20:46 local time. RIP those who died. Regions hit by a magnitude 8.2 earthquake to be disaster areas. #earthquake,sympathy_and_emotional_support,3
369,'451188089080135680',RT @ASCOA: Video: @ericfarns talks about #Chile's earthquake preparedness &amp; its China trade ties: http://t.co/tDb3nmeSqb,other_useful_information,2
370,'451188089265094657',Aftershocks rattle Chile as military keeps order http://t.co/ZokHJ7BiA2 http://t.co/UoalC3dgAM #chile,other_useful_information,2
371,'451188091210850304',Thoughts and prayers go out to victims of the earthquake in Chile. May your god be with you. #PrayForChile.,sympathy_and_emotional_support,3
372,'451188092796686336',RT @RT_com: PHOTO: #Chile earthquake cracked roads; damage reported throughout country's north http://t.co/T4ojvmV4qr http://t.co/EkxNl3nxo6,infrastructure_and_utilities_damage,1
373,'451188093052137472',MT @NWSLosAngeles: There will NOT be a #tsunami advisory issued for Southern California. Final update from Nat'l Tsunami Center.,other_useful_information,2
374,'451188093539078145',"but first, LET ME TAKE A SELFIE!",not_related_or_irrelevant,3
375,'451188095854329856',Let's all #PrayForChile . I guess they need #BALM for today's incident. #Innovation,sympathy_and_emotional_support,3
376,'451188096756121600',RT @NBCLA: Small #tsunami waves arrive on Southern California coast after Chile quake. Watch &gt;&gt;&gt; http://t.co/efZQyuJJN6 http://t.co/41hw9hfäó_,caution_and_advice,2
377,'451188097980452864',"Hope everyone that's on the coast is ok, it's tsunami warnings for a lot of places now since there was a 8.2 quake of the coast of Chile",sympathy_and_emotional_support,3
378,'451188098362535937',"RT @MichellePhelps: 8.0 earthquake strikes off of the coast of chile. Tsunami warning issued for Chile, Ecuador &amp; Peru. Say a prayer for thäó_",caution_and_advice,2
379,'451188101247823873',RT @RT_America: BREAKING: 7.4 aftershock hits same area of northern #Chile day after 8.2 quake http://t.co/BWoGknFaWG http://t.co/kql4kpp6v8,other_useful_information,2
380,'451188101377843200',JESUS CULTURE -ROOFTOPS #Creandoamistad #somoslatinos #prayforChile http://t.co/wXaRMMsYHM,not_related_or_irrelevant,3
381,'451188106063249408',Massive Chile earthquake triggers tsunami  #fb,other_useful_information,2
382,'451188106830835712',"Chile earthquake: 6 dead, almost a million evacuated - http://t.co/HKqaUqMUmH",injured_or_dead_people,0
383,'451188112979689475',RT @JuanPaGalavis: Terrible NEWS of a Tsunami ALERT in Peru and Chile... à_çE #PrayingForThem,caution_and_advice,2
384,'451188115034501121',6. Chile earthquake (äÊï) 7. Linda Perry (äÊï) 8. Good April Fools Pranks (äÊï) 9. Don Baylor (äÖƒNew) 10. Tiger Woods (äÖƒNew),not_related_or_irrelevant,3
385,'451188116192108544',Quake and tsunami off Chile :( :( :(   An elderly person is evacuated from a shelter after a tsunami alarm in... http://t.co/VbbtoDNZRR,displaced_people_and_evacuations,0
386,'451188117504942080',RT @diaaannaaa_: Chile keeps having all these bad earthquakes_ôÖî #PrayForChile _ôÍ_,sympathy_and_emotional_support,3
387,'451188121879588865',äóì@DavidBegnaud: NOW: Chile's emergency office: äóìEntire coastline of Chile must be evacuatedäó following 7.8 earthquake - Live on Nat'l TV !,caution_and_advice,2
388,'451188122210942976',Powerful quake near Chile triggers tsunami: Chile's National Emergency Office tweeted that it was asking everyone to evacuate coastal...,caution_and_advice,2
389,'451188122332565504',"Also, down here in Valpo, no visible sign of damage, we didnäó»t feel much shock. We had a 5.3 a few weeks ago though, and that was a trip!",other_useful_information,2
390,'451188124132331520',"RT @BigEarthquakes: 6.1 earthquake, 76km SW of Iquique, Chile. Apr 3 20:37 at epicenter (20m ago, depth 20km). http://t.co/zDtOHIRrZI",other_useful_information,2
391,'451188124480049152',"RT @LisaVanderpump: Sending prayers to chile as huuuuge earthquake hits..preparing for Tsunami,I believe it was 8.1",sympathy_and_emotional_support,3
392,'451188132260904962',The Aftermath of Chile's Earthquake - http://t.co/VYGqOPpQeb,other_useful_information,2
393,'451188133371969536',He encontrado What A Fool Believes de The Doobie Brothers con #Shazam. http://t.co/h7XsWJ15RA,not_related_or_irrelevant,3
394,'451188135553433600',"Earthquake : M 7.8, 23km S of Iquique, Chile: Thursday, April 03, 2014 02:43:15 UTC Wednesday, April 02, 2014... http://t.co/MO0Qlfo85r",other_useful_information,2
395,'451188135763124224',Oh and i still cant find my fucking guitar hero game,not_related_or_irrelevant,3
396,'451188136215719936',RT @pipe_gacitua: #MuerteAChilenos (means death to chilean people) trending topic made by people from Argentina making fun of the earthquakäó_,not_related_or_irrelevant,3
397,'451188136861638657',"Chile and Latin America sigh with relief after huge quake, tsunami scare -  At 8:46 p.m. the rumbles began in... http://t.co/KGtfXvWC88",other_useful_information,2
398,'451188137335988224',"Green earthquake alert (Magnitude 4.6M, Depth:94.04km) in Chile 17/04/2014 13:20 UTC, 158... http://t.co/x6Klfcflsw #disaster via @GDACS",caution_and_advice,2
399,'451188137860300802',RT @BBC_DelosReyes: Chilean President Michelle Bachelet declares areas hit by the quake emergency zone. She'll travel to the region tomorroäó_,other_useful_information,2
400,'451188141425430528',RT @SoyVnezolano: Terremoto en Chile. #2A #PrayForChile http://t.co/ObtclH719E,sympathy_and_emotional_support,3
401,'451188141555073024',#Magnitude 6.2 #Aftershock #Hits off the #Coast of #Northwest #Chile - #USGS http://t.co/Z0lX2R9WLM,caution_and_advice,2
402,'451188144172716032',@KodalineChile I wrote it for everyone in Chile who have been hit by the earthquake Hope you and your friend are fine *hugs*,sympathy_and_emotional_support,3
403,'451188145157980161',"Photos:  The Most Dramatic Images From Massive Chilean Earthquake: Strong earthquake rattles Chile, forcing residents to leave their homes.",caution_and_advice,2
404,'451188145661681666',RT @LatinoVoices: The aftermath of Chile's 8.2 magnitude earthquake and powerful aftershock (PHOTOS) http://t.co/xoZQlqoTkw,other_useful_information,2
405,'451188145665892352',#PrayForChile What the fuck's this? Hows that gonna help. You bunch of retards. Do yo even care @JcNazerath.,not_related_or_irrelevant,3
406,'451188146206568450',Tsunami advisory issued for Hawaii following 8.2 earthquake; Maj - Hawaii News Now - KGMB and KHNL http://t.co/DVSEhj4aKi,caution_and_advice,2
407,'451188147079380992',I'm watching Chile rattled by 8.2 offshore earthquake http://t.co/F6HekXjVri on http://t.co/FT1bdFkXo5,other_useful_information,2
408,'451188148236611584',Magnitude 7.05 Earthquake hits Chile.,other_useful_information,2
409,'451188150220509184',RT @infobencana: Video: Chile hit by tsunami after earthquake strikes http://t.co/IYNYHTTGhq,other_useful_information,2
410,'451188152712310784',"[Earthquake] ML 3.1  OFF COAST OF ANTOFAGASTA, CHILE: MagnitudeŒæŒæML 3.1RegionŒæŒæOFF COAST OF ANTOFAGASTA, ... http://t.co/y2uX6V7j57 #YAF",other_useful_information,2
411,'451188155488960512',RT @ABC: Chilean Interior Minister: 5 dead following earthquake off Chile's coast http://t.co/sE03iZUyn7,injured_or_dead_people,0
412,'451188158424948736',Yikes. #PrayForChile suddenly has me feeling blessed Cali only had a long 5.3 hit. Remember what you've got and give to those who got less.,sympathy_and_emotional_support,3
